Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Rating_Count,Outdoor/Indoor,features
176,Museum Gunung Merapi,"Museum Gunung Merapi (bahasa Jawa: ꧋ꦩꦸꦱꦶꦪꦸꦩ꧀​ ꦒꦸꦤꦸꦁ​ ꦩꦼꦫꦥꦶ꧉, translit. Musiyum Gunung Merapi) merupakan museum bersejarah yang terdapat di Yogyakarta tepatnya di Jln. Boyong, Dusun Banteng, Desa Hargobinangun, Kecamatan Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta sekitar lima kilometer dari kawasan objek wisata Kaliurang. Museum Gunung Merapi telah diresmikan pada tanggal 1 Oktober 2009 oleh Menteri Energi dan Sumber Daya Mineral (ESDM), Purnomo Yusgiantoro.\nDengan luas bangunan sekitar 4,470 yang berdiri di atas tanah seluas 3,5 hektare, museum yang ke depan juga akan dilengkapi dengan taman, area parkir, dan plasa ini ingin dikenal masyarakat sebagai Museum Gunungapi Merapi dengan semboyan Merapi Jendela Bumi .\nMuseum Gunung Merapi ini dapat dijadikan sebagai sarana pendidikan, penyebarluasan informasi aspek kegunungapian khususnya dan kebencanaan geologi lainnya yang bersifat rekreatif-edukatif untuk masyarakat luas dengan tujuan untuk memberikan wawasan dan pemahaman tentang aspek ilmiah, maupun sosial-budaya dan lain-lain yang berkaitan dengan gunungapi dan sumber kebencanaan geologi lainnya. Museum Gunungapi ini diharapkan dapat menjadi solusi alternatif sebagai sarana yang sangat penting dan potensial sebagai pusat layanan informasi kegunungapian dalam upaya mencerdaskan kehidupan masyarakat, serta sebagai media dalam meningkatkan kesadaran dan kewaspadaan masyarakat tentang manfaat dan ancaman bahaya letusan gunungapi serta bencana geologi lainnya .",Budaya,Yogyakarta,10000,4.4,"{'lat': -7.615927200000001, 'lng': 110.4243329}",-76159272.0,1104243329.0,22,Indoor,"Budaya Yogyakarta Indoor Museum Gunung Merapi (bahasa Jawa: ꧋ꦩꦸꦱꦶꦪꦸꦩ꧀​ ꦒꦸꦤꦸꦁ​ ꦩꦼꦫꦥꦶ꧉, translit. Musiyum Gunung Merapi) merupakan museum bersejarah yang terdapat di Yogyakarta tepatnya di Jln. Boyong, Dusun Banteng, Desa Hargobinangun, Kecamatan Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta sekitar lima kilometer dari kawasan objek wisata Kaliurang. Museum Gunung Merapi telah diresmikan pada tanggal 1 Oktober 2009 oleh Menteri Energi dan Sumber Daya Mineral (ESDM), Purnomo Yusgiantoro.\nDengan luas bangunan sekitar 4,470 yang berdiri di atas tanah seluas 3,5 hektare, museum yang ke depan juga akan dilengkapi dengan taman, area parkir, dan plasa ini ingin dikenal masyarakat sebagai Museum Gunungapi Merapi dengan semboyan Merapi Jendela Bumi .\nMuseum Gunung Merapi ini dapat dijadikan sebagai sarana pendidikan, penyebarluasan informasi aspek kegunungapian khususnya dan kebencanaan geologi lainnya yang bersifat rekreatif-edukatif untuk masyarakat luas dengan tujuan untuk memberikan wawasan dan pemahaman tentang aspek ilmiah, maupun sosial-budaya dan lain-lain yang berkaitan dengan gunungapi dan sumber kebencanaan geologi lainnya. Museum Gunungapi ini diharapkan dapat menjadi solusi alternatif sebagai sarana yang sangat penting dan potensial sebagai pusat layanan informasi kegunungapian dalam upaya mencerdaskan kehidupan masyarakat, serta sebagai media dalam meningkatkan kesadaran dan kewaspadaan masyarakat tentang manfaat dan ancaman bahaya letusan gunungapi serta bencana geologi lainnya . 10000"
177,Pantai Parangtritis,"Pantai Parangtritis (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ ꦥꦫꦁꦠꦿꦶꦠꦶꦱ꧀, translit. Pasisir Parangtritis) adalah tempat wisata yang terletak di Desa Parangtritis, Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Jaraknya kurang lebih 27 km dari pusat Kota Yogyakarta. Pantai ini boleh terbilang adalah salah satu destinasi wisata terkenal di Yogyakarta dan paling favorit diantara para wisatawan sejak lama, bahkan Pantai Parangtritis telah menjadi ikon pariwisata di Yogyakarta. Pantai Parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan Panggung Krapyak, Keraton Yogyakarta, Tugu Yogyakarta dan Gunung Merapi yang dikenal sebagai Garis Imajiner Yogyakarta.\nPantai yang terletak di sisi timur Pantai Parangkusumo ini terkenal diantara para wisatawan karena memiliki legenda yang melekat dengan Ratu Kidul sebagai penguasa laut selatan dan keindahannya. Pantai ini merupakan pantai yang cukup luas di Yogyakarta, berbeda dengan pantai-pantai di kawasan Yogyakarta lainya seperti Pantai di Gunungkidul yang ukurannya relatif kecil.",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.024607999999999, 'lng': 110.3298045}",-8.025833,110.317222,39,Outdoor,"Bahari Yogyakarta Outdoor Pantai Parangtritis (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ ꦥꦫꦁꦠꦿꦶꦠꦶꦱ꧀, translit. Pasisir Parangtritis) adalah tempat wisata yang terletak di Desa Parangtritis, Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Jaraknya kurang lebih 27 km dari pusat Kota Yogyakarta. Pantai ini boleh terbilang adalah salah satu destinasi wisata terkenal di Yogyakarta dan paling favorit diantara para wisatawan sejak lama, bahkan Pantai Parangtritis telah menjadi ikon pariwisata di Yogyakarta. Pantai Parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan Panggung Krapyak, Keraton Yogyakarta, Tugu Yogyakarta dan Gunung Merapi yang dikenal sebagai Garis Imajiner Yogyakarta.\nPantai yang terletak di sisi timur Pantai Parangkusumo ini terkenal diantara para wisatawan karena memiliki legenda yang melekat dengan Ratu Kidul sebagai penguasa laut selatan dan keindahannya. Pantai ini merupakan pantai yang cukup luas di Yogyakarta, berbeda dengan pantai-pantai di kawasan Yogyakarta lainya seperti Pantai di Gunungkidul yang ukurannya relatif kecil. 10000"
178,Goa Pindul,"Gua Pindul adalah objek wisata berupa gua yang terletak di Desa Bejiharjo, Kecamatan Karangmojo, Kabupaten Gunungkidul. Gua Pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua, kegiatan ini dikenal dengan istilah cave tubing.",Cagar Alam,Yogyakarta,40000,4.5,"{'lat': -7.9339721, 'lng': 110.651966}",-79339721.0,110651966.0,26,Outdoor,"Cagar Alam Yogyakarta Outdoor Gua Pindul adalah objek wisata berupa gua yang terletak di Desa Bejiharjo, Kecamatan Karangmojo, Kabupaten Gunungkidul. Gua Pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua, kegiatan ini dikenal dengan istilah cave tubing. 40000"
179,Candi Ratu Boko,"Situs Ratu Baka atau Candi Boko (Hanacaraka:ꦕꦤ꧀ꦝꦶ​ꦫꦠꦸ​ꦧꦏ, bahasa Jawa: Candhi Ratu Baka) adalah situs purbakala yang merupakan kompleks sejumlah sisa bangunan yang berada kira-kira 3 km di sebelah selatan dari kompleks Candi Prambanan, 18 km sebelah timur Kota Yogyakarta atau 50 km barat daya Kota Surakarta, Jawa Tengah, Indonesia. Situs Ratu Boko terletak di sebuah bukit pada ketinggian 196 meter dari permukaan laut. Luas keseluruhan kompleks adalah sekitar 25 ha.",Budaya,Yogyakarta,75000,4.6,"{'lat': -7.7705416, 'lng': 110.4894158}",-77705416.0,1104894158.0,23,Indoor,"Budaya Yogyakarta Indoor Situs Ratu Baka atau Candi Boko (Hanacaraka:ꦕꦤ꧀ꦝꦶ​ꦫꦠꦸ​ꦧꦏ, bahasa Jawa: Candhi Ratu Baka) adalah situs purbakala yang merupakan kompleks sejumlah sisa bangunan yang berada kira-kira 3 km di sebelah selatan dari kompleks Candi Prambanan, 18 km sebelah timur Kota Yogyakarta atau 50 km barat daya Kota Surakarta, Jawa Tengah, Indonesia. Situs Ratu Boko terletak di sebuah bukit pada ketinggian 196 meter dari permukaan laut. Luas keseluruhan kompleks adalah sekitar 25 ha. 75000"
180,Pantai Depok Jogja,"Pantai Depok (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ ꦝꦺꦥꦺꦴꦏ꧀, translit. Pasisir Dhépok) merupakan objek wisata pantai yang terletak di Kecamatan Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta, sekitar tiga puluh kilometer di sebelah selatan Kota Yogyakarta. Pantai ini terkenal akan pasar ikannya yang ikannya merupakan hasil tangkapan nelayan Pantai Depok.",Bahari,Yogyakarta,10000,4.3,"{'lat': -8.0137087, 'lng': 110.2914777}",-80137087.0,1102914777.0,25,Outdoor,"Bahari Yogyakarta Outdoor Pantai Depok (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ ꦝꦺꦥꦺꦴꦏ꧀, translit. Pasisir Dhépok) merupakan objek wisata pantai yang terletak di Kecamatan Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta, sekitar tiga puluh kilometer di sebelah selatan Kota Yogyakarta. Pantai ini terkenal akan pasar ikannya yang ikannya merupakan hasil tangkapan nelayan Pantai Depok. 10000"
181,Pantai Sundak,"Pantai Sundak merupakan salah satu pantai indah yang berada di Gunung Kidul tepatnya di dekat Pantai Indrayanti. Pantai ini berpasir putih dan memilii air yang masih bersih, bening, dan menyegarkan. Tetapi ombak di Pantai Sundak ini sangat besar, jadi jika anda ingin bermain air di Pantai Sundak diharapkan untuk berhati-hati. Selain bermain air anda juga bisa berjalan-jalan di tepi pantai sambil menikmati keindahan pantai ini. Jika anda berjalan di tepi pantai sampai sejauh 40 meter anda akan menemukan batu-batu karang kecil berjajar dan batu-batu karang tersebut adalah tempat persembunyian hewan-hewan laut yang kecil, tetapi harus tetap berhati-hati karena batu karang tersebut begitu tajam.",Bahari,Yogyakarta,5000,4.5,"{'lat': -8.147072, 'lng': 110.6079043}",-8.149444,110.613333,28,Outdoor,"Bahari Yogyakarta Outdoor Pantai Sundak merupakan salah satu pantai indah yang berada di Gunung Kidul tepatnya di dekat Pantai Indrayanti. Pantai ini berpasir putih dan memilii air yang masih bersih, bening, dan menyegarkan. Tetapi ombak di Pantai Sundak ini sangat besar, jadi jika anda ingin bermain air di Pantai Sundak diharapkan untuk berhati-hati. Selain bermain air anda juga bisa berjalan-jalan di tepi pantai sambil menikmati keindahan pantai ini. Jika anda berjalan di tepi pantai sampai sejauh 40 meter anda akan menemukan batu-batu karang kecil berjajar dan batu-batu karang tersebut adalah tempat persembunyian hewan-hewan laut yang kecil, tetapi harus tetap berhati-hati karena batu karang tersebut begitu tajam. 5000"
182,Hutan Mangrove Kulon Progo,Di sini ada kawasan wisata Hutan Mangrove Kulon Progo yang menyajikan keindahan alamnya. hutan Mangrove  ini memberikan pesona tersendiri selain pantai Glagah yang sudah menjadi primadona di Kulon Progo ini. Letak lokasi hutan mangrove  Kulon Progo ini sejatinya sudah masuk ke kawasan Pasir Mendit Kecamatan Temon Kulon Progo._x000D_,Bahari,Yogyakarta,5000,4.1,"{'lat': -7.8933459, 'lng': 110.0198257}",-78933459.0,1100198257.0,17,Outdoor,Bahari Yogyakarta Outdoor Di sini ada kawasan wisata Hutan Mangrove Kulon Progo yang menyajikan keindahan alamnya. hutan Mangrove  ini memberikan pesona tersendiri selain pantai Glagah yang sudah menjadi primadona di Kulon Progo ini. Letak lokasi hutan mangrove  Kulon Progo ini sejatinya sudah masuk ke kawasan Pasir Mendit Kecamatan Temon Kulon Progo._x000D_ 5000
183,Jogja Bay Pirates Adventure Waterpark,"Jogja Bay Waterpark atau Jogja Bay (bahasa Jawa: ꦠꦼꦭꦸꦏ꧀ꦔꦪꦺꦴꦒꦾ 'Teluk Ngayogya') adalah salah satu taman wisata air atau waterpark terbesar di Asia Tenggara yang berlokasi di Yogyakarta, Indonesia. Taman wisata air ini dibuka secara resmi pada 20 Desember 2015.",Taman Hiburan,Yogyakarta,150000,4.4,"{'lat': -7.747846099999999, 'lng': 110.4188754}",-77478461.0,1104188754.0,29,Outdoor,"Taman Hiburan Yogyakarta Outdoor Jogja Bay Waterpark atau Jogja Bay (bahasa Jawa: ꦠꦼꦭꦸꦏ꧀ꦔꦪꦺꦴꦒꦾ 'Teluk Ngayogya') adalah salah satu taman wisata air atau waterpark terbesar di Asia Tenggara yang berlokasi di Yogyakarta, Indonesia. Taman wisata air ini dibuka secara resmi pada 20 Desember 2015. 150000"
184,Pantai Sepanjang,"Siapa sangka, ternyata Yogyakarta pun punya “Kuta”-nya sendiri Ialah Pantai Sepanjang, salah satu pantai di Kabuaten Gunungkidul. Daerah yang satu ini memang memiliki koleksi pantai cantik yang tak terhitung jumlahnya. Bahkan pantai ini digadang-gadang sebagai ‘Kuta Tempo Doeloe‘. Memang, pesona seperti apa yang ditawarkan pantai ini?",Bahari,Yogyakarta,10000,4.4,"{'lat': -8.136665599999999, 'lng': 110.5659962}",-81366656.0,1105659962.0,18,Outdoor,"Bahari Yogyakarta Outdoor Siapa sangka, ternyata Yogyakarta pun punya “Kuta”-nya sendiri Ialah Pantai Sepanjang, salah satu pantai di Kabuaten Gunungkidul. Daerah yang satu ini memang memiliki koleksi pantai cantik yang tak terhitung jumlahnya. Bahkan pantai ini digadang-gadang sebagai ‘Kuta Tempo Doeloe‘. Memang, pesona seperti apa yang ditawarkan pantai ini? 10000"
185,Pantai Krakal,"Pantai krakal merupakan pantai strategis untuk singgah, selain bisa menikmati panorama laut, wisatawan juga bisa mencicipi kuliner laut. Terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto.",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.145019, 'lng': 110.5998857}",-8.148889,110.613333,22,Outdoor,"Bahari Yogyakarta Outdoor Pantai krakal merupakan pantai strategis untuk singgah, selain bisa menikmati panorama laut, wisatawan juga bisa mencicipi kuliner laut. Terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto. 10000"
186,Pantai Glagah,Pantai Glagah Indah adalah salah satu pantai yang menjadi objek wisata di provinsi Daerah Istimewa Yogyakarta. Pantai Glagah Indah merupakan salah satu pantai di Yogyakarta dengan hamparan pasir yang berwarna hitam dan banyak mengandung pasir besi. Pantai Glagah Indah memiliki akses yang baik,Bahari,Yogyakarta,5000,4.4,"{'lat': -7.911942699999999, 'lng': 110.0647339}",-79119427.0,1100647339.0,17,Outdoor,Bahari Yogyakarta Outdoor Pantai Glagah Indah adalah salah satu pantai yang menjadi objek wisata di provinsi Daerah Istimewa Yogyakarta. Pantai Glagah Indah merupakan salah satu pantai di Yogyakarta dengan hamparan pasir yang berwarna hitam dan banyak mengandung pasir besi. Pantai Glagah Indah memiliki akses yang baik 5000
187,Pantai Siung,"Pantai Siung adalah suatu objek wisata pantai yang terletak di Kec. Tepus, tepatnya berada di Dusun Duwet, Kelurahan Purwodadi, Kecamatan Tepus, Kabupaten Gunungkidul, provinsi Daerah Istimewa Yogyakarta. Lokasinya berjarak kurang lebih 75 km dari kota Yogya dan memiliki jalur panjat tebing dengan 250 jalur berstandar internasional.\nDi sepanjang perjalanan menuju lokasi pantai, Anda akan disuguhi pemandangan bukit kapur yang ditumbuhi pohon-pohon jati. Jalan yang berkelok-kelok dan menaik, merupakan tantangan yang harus Anda lewati sebelum mencapai Pantai Siung. Akan tetapi, perjalanan yang melelahkan akan terbayar ketika Anda sudah berada di kawasan Pantai Siung. Pantai dengan hamparan pasir putih dan suara deburan ombak, akan membuat suasana hati dan pikiran Anda tenang dan damai.\nKarena pantai ini sangat terpencil, fasilitas yang tersedia masih minim. Untuk akomodasi penginapan belum tersedia di sini, tetapi jika Anda ingin bermalam di Pantai Siung, Anda bisa menggunakan pondok pemanjat yang bentuknya mirip rumah panggung dengan kapasitas kurang lebih sekitar 20 orang. Jika Anda ingin bermalam dengan suasana alam, anda bisa membawa tenda sendiri yang bisa Anda gunakan di area camping ground.\nJika Anda dari Kota Yogyakarta, Anda bisa menggunakan jalur Yogyakarta-Wonosari-Tepus-Purwodadi-Pantai Siung. Jika Anda menggunakan transportasi umum, Anda dapat menggunakan bus dari Terminal Giwangan Yogyakarta dengan menggunakan bus jurusan Jogja-Wonosari. Sampai di terminal Wonosari, Anda dapat menggunakan angkutan umum jurusan Wonosari-Jepitu. Sesampai Pertigaan Balai Desa Purwodadi, Anda bisa menggunakan jasa ojek, karena hanya itu transportasi umum yang bisa digunakan sampai ke Pantai Siung.",Bahari,Yogyakarta,10000,4.6,"{'lat': -8.1818233, 'lng': 110.6832394}",-81818233.0,1106832394.0,28,Outdoor,"Bahari Yogyakarta Outdoor Pantai Siung adalah suatu objek wisata pantai yang terletak di Kec. Tepus, tepatnya berada di Dusun Duwet, Kelurahan Purwodadi, Kecamatan Tepus, Kabupaten Gunungkidul, provinsi Daerah Istimewa Yogyakarta. Lokasinya berjarak kurang lebih 75 km dari kota Yogya dan memiliki jalur panjat tebing dengan 250 jalur berstandar internasional.\nDi sepanjang perjalanan menuju lokasi pantai, Anda akan disuguhi pemandangan bukit kapur yang ditumbuhi pohon-pohon jati. Jalan yang berkelok-kelok dan menaik, merupakan tantangan yang harus Anda lewati sebelum mencapai Pantai Siung. Akan tetapi, perjalanan yang melelahkan akan terbayar ketika Anda sudah berada di kawasan Pantai Siung. Pantai dengan hamparan pasir putih dan suara deburan ombak, akan membuat suasana hati dan pikiran Anda tenang dan damai.\nKarena pantai ini sangat terpencil, fasilitas yang tersedia masih minim. Untuk akomodasi penginapan belum tersedia di sini, tetapi jika Anda ingin bermalam di Pantai Siung, Anda bisa menggunakan pondok pemanjat yang bentuknya mirip rumah panggung dengan kapasitas kurang lebih sekitar 20 orang. Jika Anda ingin bermalam dengan suasana alam, anda bisa membawa tenda sendiri yang bisa Anda gunakan di area camping ground.\nJika Anda dari Kota Yogyakarta, Anda bisa menggunakan jalur Yogyakarta-Wonosari-Tepus-Purwodadi-Pantai Siung. Jika Anda menggunakan transportasi umum, Anda dapat menggunakan bus dari Terminal Giwangan Yogyakarta dengan menggunakan bus jurusan Jogja-Wonosari. Sampai di terminal Wonosari, Anda dapat menggunakan angkutan umum jurusan Wonosari-Jepitu. Sesampai Pertigaan Balai Desa Purwodadi, Anda bisa menggunakan jasa ojek, karena hanya itu transportasi umum yang bisa digunakan sampai ke Pantai Siung. 10000"
188,Pantai Sadranan,"Pantai Sadranan Jogja adalah butiran intan permata tersembunyi yang tiba-tiba memunculkan diri, dari dalam tumpukan harta karun deretan pantai pantai indah di Jogja. Seperti halnya pantai-pantai lain di kawasan Selatan Jogja, Pantai Sadranan juga memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai. Pasir putih ini mengingatkan pada Pantai terkenal semacam Kuta di Bali dan Mandalika di Lombok. Namun pantai di gunung kidul ini punya kelebihan dari 2 pantai terkenal itu, yaitu terdapatnya koral karang di pantai. Selain itu, pantai ini juga masih terbilang sepi. Kedua kelebihan ini, membuat pengunjung benar-benar bisa menikmati keasrian pantai tanpa harus terganggu hiruk pikuknya manusia.",Bahari,Yogyakarta,10000,4.6,"{'lat': -8.145667999999997, 'lng': 110.6043914}",-8.150278,110.613611,19,Outdoor,"Bahari Yogyakarta Outdoor Pantai Sadranan Jogja adalah butiran intan permata tersembunyi yang tiba-tiba memunculkan diri, dari dalam tumpukan harta karun deretan pantai pantai indah di Jogja. Seperti halnya pantai-pantai lain di kawasan Selatan Jogja, Pantai Sadranan juga memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai. Pasir putih ini mengingatkan pada Pantai terkenal semacam Kuta di Bali dan Mandalika di Lombok. Namun pantai di gunung kidul ini punya kelebihan dari 2 pantai terkenal itu, yaitu terdapatnya koral karang di pantai. Selain itu, pantai ini juga masih terbilang sepi. Kedua kelebihan ini, membuat pengunjung benar-benar bisa menikmati keasrian pantai tanpa harus terganggu hiruk pikuknya manusia. 10000"
189,Pantai Nguluran,"Di pantai Nguluran anda hanya bisa melihat hamparan laut luas serta spot foto. Semua fasilitas itu adanya di atas tebing. Sekitar belasan meter dari permukaan air pantai. Spot favorit di resort pantai ini adalah teras kaca. Teras kaca ini dapat dijadikan spot selfie dengan latar belakang pantai. Pengunjung akan mendapatkan foto yang sangat bagus dan indah untuk dipajang di IG, FB, atau media sosial lain. Apalagi jika foto diambil saat sunset. Saat berfoto di teras kaca, pengunjung akan merasakan sensasi yang menegangkan. Sensasi tegang ini timbul akibat teras kaca yang tepat berdiri di atas pinggir laut. Sensasi yang timbul seperti berjalan di atas seutas tali pada ketingian belasan meter di atas air laut. Namun tidak perlu kuatir, pihak pengelola menjamin keselematan para pengunjung, sepanjang tidak melanggar peraturan yang sudah di buat pihak pengelola.",Bahari,Yogyakarta,10000,4.1,"{'lat': -8.1060061, 'lng': 110.4618655}",-81060061.0,1104618655.0,16,Outdoor,"Bahari Yogyakarta Outdoor Di pantai Nguluran anda hanya bisa melihat hamparan laut luas serta spot foto. Semua fasilitas itu adanya di atas tebing. Sekitar belasan meter dari permukaan air pantai. Spot favorit di resort pantai ini adalah teras kaca. Teras kaca ini dapat dijadikan spot selfie dengan latar belakang pantai. Pengunjung akan mendapatkan foto yang sangat bagus dan indah untuk dipajang di IG, FB, atau media sosial lain. Apalagi jika foto diambil saat sunset. Saat berfoto di teras kaca, pengunjung akan merasakan sensasi yang menegangkan. Sensasi tegang ini timbul akibat teras kaca yang tepat berdiri di atas pinggir laut. Sensasi yang timbul seperti berjalan di atas seutas tali pada ketingian belasan meter di atas air laut. Namun tidak perlu kuatir, pihak pengelola menjamin keselematan para pengunjung, sepanjang tidak melanggar peraturan yang sudah di buat pihak pengelola. 10000"
190,Pantai Samas,"Pantai Samas (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦱꦩꦱ꧀, translit. Pasisir Samas) merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta.",Bahari,Yogyakarta,4000,4.0,"{'lat': -8.0045535, 'lng': 110.2703756}",-80045535.0,1102703756.0,25,Outdoor,"Bahari Yogyakarta Outdoor Pantai Samas (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦱꦩꦱ꧀, translit. Pasisir Samas) merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta. 4000"
191,Pantai Drini,"Pantai Drini adalah salah satu objek wisata yang terletak di Desa Banjarejo, Kecamatan Tanjungsari,Gunungkidul, Yogyakarta. Letaknya di sebelah timur Pantai Baron dan berjarak sekitar 1 km ke arah timur Pantai Sepanjang. Namun jarak sebenarnya yang harus ditempuh untuk sampai ke pantai ini sejauh 60 km atau sekitar 2-3 jam dari Kota Yogyakarta. Infrastruktur menuju ke Pantai Drini cukup mulus, walaupun jalan masuk untuk sampai ke pantai ini cukup terjal dan berkelok-kelok. Pantai Drini merupakan pantai yang langsung berhadapan dengan Samudra Hindia. Pantai ini memiliki lereng pantai yang cukup curam sekitar 10 derajat dan merupakan bagian dari Wonosari yang didominasi oleh batuan karst dari Gunung Sewu. Pantai ini belum banyak terjamah oleh wisatawan lokal maupun asing, karena letaknya yang berada di daerah terpencil. Sehingga, Pantai Drini ini dikenal dengan nama Pantai Perawan. Sebutan ini digunakan oleh masyarakat setempat karena kondisi Pantai Drini yang masih bersih, udara yang sejuk, air yang terasa dingin ditambah dengan hamparan pasir putih yang mempesona dan aliran airnya yang tidak seganas Pantai Parangtritis Pantai ini memiliki sebuah tebing besar yang berada di tengah-tengah pantai dan membagi pantai ini menjadi dua sisi, yaitu sisi barat dan sisi timur . Tebing ini terlihat begitu indah sehingga membuatnya seolah-olah seperti pulau kecil yang terapung di tengah pantai. Di atas karang ini dibangun mercusuar dimana dari menaranya mata kita akan dimanjakan dengan pemandangan yang luar biasa indahnya.. Di pantai ini pengunjung juga dapat melihat dengan jelas rumput-rumput laut di antara karang-karang laut dan biota laut lainnya.",Bahari,Yogyakarta,10000,4.5,"{'lat': -8.1384509, 'lng': 110.577522}",-81384509.0,110577522.0,22,Outdoor,"Bahari Yogyakarta Outdoor Pantai Drini adalah salah satu objek wisata yang terletak di Desa Banjarejo, Kecamatan Tanjungsari,Gunungkidul, Yogyakarta. Letaknya di sebelah timur Pantai Baron dan berjarak sekitar 1 km ke arah timur Pantai Sepanjang. Namun jarak sebenarnya yang harus ditempuh untuk sampai ke pantai ini sejauh 60 km atau sekitar 2-3 jam dari Kota Yogyakarta. Infrastruktur menuju ke Pantai Drini cukup mulus, walaupun jalan masuk untuk sampai ke pantai ini cukup terjal dan berkelok-kelok. Pantai Drini merupakan pantai yang langsung berhadapan dengan Samudra Hindia. Pantai ini memiliki lereng pantai yang cukup curam sekitar 10 derajat dan merupakan bagian dari Wonosari yang didominasi oleh batuan karst dari Gunung Sewu. Pantai ini belum banyak terjamah oleh wisatawan lokal maupun asing, karena letaknya yang berada di daerah terpencil. Sehingga, Pantai Drini ini dikenal dengan nama Pantai Perawan. Sebutan ini digunakan oleh masyarakat setempat karena kondisi Pantai Drini yang masih bersih, udara yang sejuk, air yang terasa dingin ditambah dengan hamparan pasir putih yang mempesona dan aliran airnya yang tidak seganas Pantai Parangtritis Pantai ini memiliki sebuah tebing besar yang berada di tengah-tengah pantai dan membagi pantai ini menjadi dua sisi, yaitu sisi barat dan sisi timur . Tebing ini terlihat begitu indah sehingga membuatnya seolah-olah seperti pulau kecil yang terapung di tengah pantai. Di atas karang ini dibangun mercusuar dimana dari menaranya mata kita akan dimanjakan dengan pemandangan yang luar biasa indahnya.. Di pantai ini pengunjung juga dapat melihat dengan jelas rumput-rumput laut di antara karang-karang laut dan biota laut lainnya. 10000"
